drug,target,value,fold
1127,162,5.2,1
1128,1,6.6,4
1128,8,5.2,1
1128,13,5.9,3
1128,14,5.6,3
1128,16,5.8,2
1128,33,5.3,1
1128,39,5.4,4
1128,41,5.4,3
1128,42,5.5,3
1128,45,6.5,2
1128,53,5.4,2
1128,55,5.3,5
1128,59,5.5,4
1128,61,5.2,1
1128,73,5.4,3
1128,75,6.1,1
1128,79,5.8,4
1128,80,5.5,3
1128,83,5.3,2
1128,85,6.1,2
1128,87,5.7,3
1128,88,7.2,2
1128,94,5.9,1
1128,97,6.0,5
1128,98,5.8,3
1128,100,5.4,2
1128,101,5.8,2
1128,110,5.9,3
1128,112,5.9,2
1128,150,5.5,1
1129,6,6.3,1
1129,80,5.9,3
1129,110,6.6,2
1129,124,5.9,5
1129,130,6.8,4
1130,77,5.4,4
1130,88,5.9,3
1130,100,5.4,5
1130,118,6.1,1
1130,142,5.9,1
1131,92,5.3,1
1131,157,5.7,5
1132,37,7.7,2
1132,38,6.8,4
1132,80,5.1,1
1132,88,6.1,3
1132,96,6.2,5
1132,98,6.3,4
1132,107,6.0,4
1132,117,5.3,1
1132,124,5.9,4
1132,125,5.4,2
1133,37,7.3,1
1133,38,6.9,2
1133,80,5.0,3
1133,88,5.8,5
1133,96,6.5,2
1133,98,6.0,1
1133,107,6.3,4
1133,117,5.5,2
1133,124,6.0,4
1134,1,6.6,1
1134,38,7.6,2
1134,52,5.4,5
1134,74,6.1,5
1134,88,6.0,1
1134,92,5.1,1
1134,96,6.0,4
1134,98,6.8,3
1134,107,5.9,4
1134,124,5.6,4
1134,143,5.3,4
1135,1,6.5,2
1135,17,5.3,3
1135,18,5.3,1
1135,37,7.3,3
1135,38,7.1,3
1135,43,5.1,1
1135,74,5.6,5
1135,75,5.2,1
1135,88,6.7,3
1135,96,5.9,2
1135,98,6.5,5
1135,107,6.1,2
1135,124,6.0,5
1135,138,5.7,5
1136,1,6.6,2
1136,23,5.5,2
1136,52,5.7,3
1136,84,5.2,2
1136,88,6.8,3
1136,96,7.6,1
1136,98,7.6,1
1136,101,5.3,5
1136,109,5.8,3
1136,113,5.3,5
1136,117,5.0,1
1136,124,7.2,2
1137,7,5.1,5
1137,38,5.8,4
1137,66,5.3,3
1137,85,6.3,1
1137,137,6.0,1
1137,161,5.2,5
1138,2,5.6,4
1138,5,8.2,2
1138,45,5.2,1
1138,84,5.8,2
1138,100,5.9,1
1139,8,7.1,3
1139,9,7.3,2
1139,18,5.6,3
1139,19,5.4,1
1139,26,5.9,2
1139,39,7.5,5
1139,40,5.2,3
1139,53,7.3,3
1139,66,6.0,3
1139,80,5.6,3
1139,83,5.2,1
1139,85,6.0,4
1139,87,6.0,2
1139,88,6.5,5
1139,89,5.6,5
1139,93,6.2,5
1139,100,5.9,1
1139,103,5.1,1
1139,108,5.9,1
1139,118,5.6,1
1139,119,5.7,2
1139,124,5.6,4
1139,161,5.5,2
1140,5,6.5,5
1140,21,5.2,4
1140,71,7.3,2
1140,75,5.3,3
1140,88,6.1,1
1140,92,5.3,3
1140,98,5.3,5
1140,109,6.8,2
1140,162,5.2,4
1141,10,6.3,5
1141,21,5.3,4
1141,38,5.5,4
1141,43,5.3,4
1141,112,5.4,5
1141,118,5.8,3
1141,122,5.1,5
1141,142,5.8,5
1141,143,5.6,1
1141,145,5.9,1
1142,21,5.1,2
1142,80,5.2,4
1142,118,5.9,1
1143,6,4.0,4
1143,7,4.1,1
1143,9,4.2,5
1143,10,4.3,1
1143,26,4.2,1
1143,27,4.9,3
1143,35,4.4,2
1143,36,4.3,3
1143,79,4.4,3
1143,88,5.0,1
1143,90,4.7,4
1143,94,4.3,1
1143,98,4.7,5
1143,106,4.3,1
1143,108,4.4,2
1143,117,4.9,5
1143,119,4.4,2
1143,124,4.3,5
1143,127,4.3,4
1143,136,4.1,4
1143,148,4.3,5
1144,10,7.1,1
1144,29,6.3,3
1144,118,6.8,4
1145,10,7.2,1
1145,118,6.9,3
1146,2,6.1,2
1146,3,6.1,4
1146,4,6.0,3
1146,6,6.2,2
1146,10,6.3,4
1146,29,6.7,1
1146,30,5.8,1
1146,31,5.4,5
1146,34,6.1,3
1146,49,5.6,1
1146,51,6.9,5
1146,65,6.3,1
1146,70,5.6,3
1146,71,6.4,1
1146,78,5.8,1
1146,80,6.2,3
1146,90,6.7,3
1146,91,6.1,1
1146,109,5.5,1
1146,110,6.8,5
1146,117,5.9,4
1146,118,6.3,2
1146,119,6.5,5
1146,124,6.0,4
1146,127,6.1,5
1146,129,6.6,1
1146,130,6.7,3
1146,131,6.4,1
1146,136,5.4,5
1146,155,6.4,1
1147,2,7.2,4
1147,8,6.1,1
1147,10,6.6,3
1147,11,5.6,5
1147,23,6.5,4
1147,29,6.3,3
1147,37,6.5,3
1147,38,5.8,3
1147,39,5.7,2
1147,45,5.6,5
1147,49,6.7,4
1147,50,5.8,2
1147,53,5.8,5
1147,64,5.4,3
1147,70,6.1,3
1147,73,5.8,3
1147,83,5.4,1
1147,85,5.3,3
1147,92,5.4,3
1147,95,5.9,4
1147,96,5.8,1
1147,98,6.1,4
1147,99,5.6,5
1147,100,5.1,4
1147,103,5.1,3
1147,107,6.3,4
1147,110,6.0,4
1147,112,5.6,5
1147,115,6.1,3
1147,117,6.0,4
1147,118,6.9,5
1147,124,6.0,4
1147,142,6.4,4
1147,164,5.7,4
1148,9,6.5,1
1148,31,6.3,4
1148,52,7.2,3
1148,131,7.2,1
1149,37,5.4,1
1149,73,9.0,4
1150,3,4.1,1
1150,4,4.3,5
1150,8,4.4,5
1150,9,4.0,4
1150,10,4.3,3
1150,26,4.3,1
1150,27,4.4,1
1150,29,4.5,3
1150,30,4.3,2
1150,35,4.8,2
1150,37,4.4,2
1150,38,4.7,5
1150,39,4.5,4
1150,47,4.6,1
1150,51,4.2,3
1150,59,4.4,5
1150,65,4.2,4
1150,66,4.4,3
1150,80,4.2,4
1150,81,4.3,3
1150,88,4.8,3
1150,89,4.1,4
1150,90,4.2,2
1150,91,4.5,3
1150,92,4.4,1
1150,93,4.8,4
1150,98,4.3,4
1150,106,4.2,3
1150,108,4.4,4
1150,109,4.3,4
1150,110,4.9,3
1150,118,4.3,4
1150,119,4.5,2
1150,126,4.3,5
1150,127,4.0,4
1150,129,4.6,2
1150,130,4.7,4
1150,162,4.8,5
1151,64,4.6,4
1151,117,5.0,1
1151,126,4.3,5
1152,15,5.5,5
1152,18,5.1,3
1152,19,5.8,1
1152,20,5.5,2
1152,26,6.6,2
1152,39,6.2,2
1152,53,5.9,3
1152,85,5.5,2
1152,92,6.1,1
1152,97,5.5,4
1152,98,5.3,4
1152,99,5.8,4
1152,100,6.4,4
1152,117,5.3,5
1152,124,5.2,4
1152,161,5.3,3
1153,10,7.6,5
1153,118,8.2,1
1154,2,6.5,4
1154,3,6.0,1
1154,4,5.7,1
1154,5,5.4,2
1154,6,7.1,2
1154,7,6.2,2
1154,8,5.9,1
1154,9,5.7,4
1154,10,6.2,5
1154,26,5.4,3
1154,27,6.1,5
1154,28,5.9,2
1154,29,9.0,5
1154,30,6.1,4
1154,31,5.5,2
1154,34,5.7,3
1154,37,5.7,2
1154,38,5.9,5
1154,39,5.8,2
1154,47,5.6,2
1154,48,5.5,1
1154,49,7.0,2
1154,50,5.7,2
1154,51,7.2,2
1154,52,5.7,4
1154,59,6.0,5
1154,65,5.6,5
1154,66,6.7,2
1154,70,5.8,1
1154,71,7.4,5
1154,80,5.9,3
1154,81,6.1,4
1154,87,6.0,3
1154,89,5.7,2
1154,90,5.7,1
1154,91,6.0,4
1154,92,5.7,5
1154,93,6.0,4
1154,94,5.5,5
1154,106,6.0,5
1154,108,5.4,1
1154,109,5.5,5
1154,110,6.9,2
1154,118,7.7,3
1154,119,5.9,2
1154,127,6.1,3
1154,129,6.4,3
1154,130,8.0,3
1154,131,8.1,1
1154,135,6.3,1
1154,148,6.0,2
1154,155,5.5,5
1155,1,6.1,1
1155,25,5.6,4
1155,26,6.3,2
1155,28,6.4,5
1155,29,5.2,5
1155,38,5.4,1
1155,61,5.7,1
1155,75,5.3,5
1155,80,6.2,5
1155,83,5.2,2
1155,84,7.1,2
1155,85,5.8,4
1155,87,6.3,5
1155,88,7.1,1
1155,92,6.0,4
1155,96,5.3,5
1155,98,6.3,3
1155,100,6.1,1
1155,109,5.7,2
1155,118,6.2,5
1155,124,5.0,3
1155,125,6.8,3
1155,142,5.5,2
1155,143,5.3,2
1155,162,6.0,1
1156,10,5.8,1
1156,118,7.8,5
1157,1,7.1,1
1157,5,5.4,3
1157,8,6.7,4
1157,14,5.2,5
1157,17,5.8,2
1157,32,5.9,4
1157,33,5.2,2
1157,39,6.4,2
1157,40,5.3,3
1157,42,6.3,5
1157,45,7.0,1
1157,53,6.4,5
1157,54,5.2,4
1157,55,5.7,5
1157,57,5.1,5
1157,59,5.3,1
1157,61,5.3,4
1157,73,5.2,2
1157,74,5.6,3
1157,75,6.3,4
1157,79,6.0,5
1157,80,5.8,1
1157,83,6.0,3
1157,85,6.6,3
1157,88,8.4,3
1157,98,7.2,2
1157,106,5.1,2
1157,112,5.3,4
1157,114,6.4,4
1157,117,5.7,3
1157,118,6.1,2
1157,121,6.1,2
1157,125,6.5,3
1157,138,5.6,2
1157,142,5.7,2
1157,143,5.1,1
1157,150,5.8,5
1157,161,5.1,5
1158,3,5.9,2
1158,5,6.4,5
1158,8,5.1,4
1158,15,5.2,3
1158,37,5.5,2
1158,38,6.8,4
1158,39,5.1,1
1158,42,5.3,4
1158,44,6.4,1
1158,45,7.6,2
1158,54,5.4,4
1158,58,5.7,3
1158,61,5.5,3
1158,79,6.3,2
1158,80,6.2,3
1158,85,5.3,1
1158,87,6.1,5
1158,88,5.2,5
1158,100,5.8,2
1158,101,5.5,3
1158,131,6.0,2
1158,141,6.0,2
1159,79,7.0,1
1159,87,5.4,5
1160,2,4.1,4
1160,26,4.8,5
1160,27,4.4,4
1160,29,4.9,4
1160,34,4.2,1
1160,36,4.7,2
1160,49,4.6,5
1160,64,4.6,3
1160,66,4.1,3
1160,70,4.0,3
1160,79,4.7,5
1160,80,4.5,1
1160,87,4.0,3
1160,88,4.6,1
1160,89,4.2,3
1160,90,4.4,2
1160,94,4.3,4
1160,108,4.0,5
1160,117,4.7,2
1160,118,4.5,3
1160,119,4.5,3
1160,124,4.3,3
1160,127,4.2,3
1160,131,4.5,4
1161,5,5.5,2
1161,7,5.4,1
1161,10,6.1,3
1161,23,5.4,2
1161,29,5.6,2
1161,37,7.0,3
1161,38,6.7,3
1161,45,6.8,1
1161,83,5.3,2
1161,96,6.5,5
1161,98,5.3,2
1161,103,5.6,3
1161,107,6.1,3
1161,118,6.0,4
1161,124,6.4,2
1161,142,5.9,5
1161,144,5.3,5
1162,1,6.1,3
1162,7,6.4,5
1162,10,6.7,3
1162,14,5.3,1
1162,16,5.7,5
1162,23,5.3,1
1162,29,5.7,4
1162,33,5.3,2
1162,37,7.1,5
1162,38,7.0,5
1162,41,5.5,1
1162,43,5.8,2
1162,45,6.1,3
1162,49,7.1,4
1162,70,5.8,2
1162,71,6.9,1
1162,73,5.2,3
1162,74,5.6,4
1162,76,6.3,3
1162,79,5.5,4
1162,80,5.2,1
1162,83,5.4,1
1162,88,6.6,4
1162,96,6.5,5
1162,99,5.6,4
1162,101,5.6,3
1162,103,5.8,3
1162,107,5.9,2
1162,110,6.0,4
1162,115,6.4,1
1162,117,5.0,1
1162,118,5.8,1
1162,121,6.3,2
1162,123,6.1,1
1162,124,6.6,3
1162,125,5.7,4
1162,131,6.1,3
1162,142,6.8,4
1163,12,6.5,4
1163,34,6.1,3
1163,80,5.8,1
1163,92,6.6,1
1163,98,5.6,4
1163,113,6.8,4
1163,162,6.8,4
1164,2,4.0,1
1164,27,4.5,5
1164,31,4.6,5
1164,36,4.4,1
1164,59,4.1,4
1164,79,4.6,4
1164,80,4.3,3
1164,88,4.8,2
1164,98,4.3,4
1164,109,4.3,2
1164,127,4.3,4
1164,128,4.0,1
1164,131,4.6,4
1164,136,4.4,5
1164,148,4.2,1
1165,9,4.1,1
1165,35,4.3,1
1165,64,4.5,1
1165,88,4.5,3
1165,90,4.1,2
1165,119,4.4,5
1165,135,4.1,3
1166,8,5.2,1
1166,32,8.2,5
1166,38,6.7,1
1166,53,6.1,1
1166,55,6.4,5
1166,74,6.2,1
1166,80,7.2,2
1166,88,7.9,2
1166,92,5.2,4
1166,96,6.1,2
1166,97,5.7,3
1167,17,6.6,2
1167,18,5.2,5
1167,19,5.4,3
1167,28,8.4,5
1167,39,6.6,3
1167,41,5.9,4
1167,50,8.3,5
1167,53,6.4,1
1167,73,6.2,3
1167,95,7.3,4
1167,101,5.3,4
1167,108,5.8,3
1167,112,6.2,2
1167,119,6.7,5
1167,168,6.2,5
1167,169,5.9,2
1168,17,5.4,1
1168,28,6.5,2
1168,50,7.5,1
1168,95,5.7,2
1168,118,5.7,5
1169,7,5.1,2
1169,12,5.9,3
1169,24,5.3,5
1169,26,6.2,2
1169,37,5.5,1
1169,38,5.6,4
1169,39,5.2,4
1169,53,5.4,4
1169,92,6.5,4
1169,96,5.2,3
1169,98,5.7,4
1169,103,5.1,4
1169,113,5.6,3
1169,151,5.1,5
1170,8,4.8,1
1170,10,5.4,4
1170,18,4.9,2
1170,64,4.9,5
1170,66,5.3,5
1170,67,5.1,3
1170,73,5.3,4
1170,103,5.4,5
1170,112,5.1,1
1171,10,4.9,1
1171,64,5.3,3
1172,5,6.1,2
1172,8,5.2,1
1172,33,5.7,5
1172,38,5.3,5
1172,44,6.5,1
1172,61,5.8,1
1172,62,5.4,1
1172,72,7.3,1
1172,79,5.4,4
1172,80,6.2,2
1172,87,5.2,1
1172,88,5.8,3
1172,101,5.7,1
1172,110,6.3,4
1173,8,5.7,4
1173,10,5.6,2
1173,15,5.1,4
1173,18,5.1,5
1173,23,5.4,4
1173,29,5.4,3
1173,32,7.5,2
1173,37,5.3,4
1173,39,6.4,5
1173,45,7.5,1
1173,53,7.2,3
1173,58,5.6,5
1173,65,6.2,2
1173,73,5.5,4
1173,83,5.5,2
1173,85,6.4,4
1173,92,5.3,1
1173,96,5.1,1
1173,97,5.3,4
1173,98,6.3,4
1173,99,5.3,4
1173,100,6.3,1
1173,112,5.3,1
1173,117,5.5,3
1173,118,5.7,1
1173,139,5.9,4
1173,142,5.5,3
1173,144,6.0,1
1173,153,5.6,1
1173,161,5.1,3
1173,164,5.8,3
1174,53,5.6,1
1174,92,5.4,1
1174,162,5.4,2
1175,9,6.0,1
1175,53,6.0,5
1175,64,7.7,4
1175,67,7.0,1
1175,155,5.4,4
1176,1,6.2,1
1176,2,6.2,1
1176,3,6.7,2
1176,7,7.6,4
1176,10,6.1,2
1176,11,5.5,3
1176,17,5.3,3
1176,23,7.0,4
1176,26,8.6,1
1176,28,6.1,4
1176,29,6.8,4
1176,33,6.4,5
1176,34,6.2,1
1176,37,5.4,5
1176,38,5.8,2
1176,43,6.6,4
1176,49,7.3,3
1176,50,6.4,4
1176,51,6.1,5
1176,60,7.2,4
1176,63,6.4,3
1176,64,5.4,1
1176,65,6.4,4
1176,68,5.9,1
1176,70,6.3,4
1176,73,5.7,4
1176,82,8.2,4
1176,84,5.3,4
1176,85,7.4,4
1176,88,6.1,3
1176,92,6.9,5
1176,96,5.5,3
1176,97,7.9,1
1176,98,6.1,1
1176,99,6.7,2
1176,100,5.4,4
1176,103,6.0,4
1176,106,6.2,2
1176,107,5.4,3
1176,112,6.0,5
1176,113,6.8,3
1176,114,6.0,5
1176,115,6.1,1
1176,116,6.6,4
1176,117,6.1,4
1176,118,6.9,3
1176,122,5.7,4
1176,133,5.8,5
1176,134,5.5,5
1176,135,6.9,1
1176,138,5.6,4
1176,140,6.0,3
1176,142,7.1,2
1176,143,7.5,3
1176,149,6.3,4
1177,2,6.3,1
1177,3,5.7,3
1177,9,6.0,2
1177,13,6.8,4
1177,23,7.0,5
1177,28,5.9,5
1177,29,6.6,3
1177,33,6.7,4
1177,38,5.7,4
1177,43,6.6,2
1177,49,6.9,1
1177,50,6.7,3
1177,56,6.6,1
1177,66,5.1,4
1177,68,6.7,2
1177,70,5.4,1
1177,72,6.6,2
1177,80,6.6,2
1177,81,6.4,5
1177,82,7.9,3
1177,88,6.4,1
1177,98,5.3,3
1177,99,6.7,2
1177,101,7.9,4
1177,105,6.5,3
1177,106,6.3,3
1177,110,7.3,2
1177,116,6.6,1
1177,117,5.1,5
1177,128,6.3,5
1177,132,6.0,1
1177,133,5.3,2
1177,137,6.9,2
1177,139,6.0,2
1177,142,6.7,3
1177,143,8.1,4
1177,149,6.8,5
1177,158,7.2,5
1177,166,7.2,2
1178,2,5.7,5
1178,14,5.4,1
1178,17,5.4,1
1178,29,5.6,5
1178,33,6.1,2
1178,41,5.4,5
1178,43,5.3,1
1178,55,5.1,3
1178,57,5.2,2
1178,80,5.1,3
1178,82,7.4,4
1178,88,6.0,4
1178,92,5.2,4
1178,98,5.2,5
1178,99,5.4,4
1178,101,6.6,2
1178,106,5.1,1
1178,114,5.3,2
1178,117,5.1,4
1178,118,5.5,5
1178,143,6.9,5
1178,144,5.7,2
1179,29,4.0,5
1179,129,4.1,1
1180,79,4.0,4
1180,88,4.3,1
1181,27,4.1,1
1181,127,4.1,4
1182,15,5.2,2
1182,18,5.6,1
1182,19,5.4,2
1182,20,5.7,4
1182,24,5.1,5
1182,92,5.3,3
1182,144,5.1,1
1183,1,5.6,4
1183,27,6.7,2
1183,35,6.7,2
1183,37,7.0,1
1183,38,6.8,2
1183,88,6.5,2
1183,98,6.5,5
1183,117,5.5,3
1183,124,5.9,1
1184,38,6.3,3
1184,59,5.2,1
1185,5,7.7,3
1185,7,5.5,3
1185,8,6.1,1
1185,12,6.9,1
1185,15,5.4,4
1185,18,6.0,3
1185,19,5.6,1
1185,20,5.7,2
1185,23,5.8,2
1185,24,5.4,1
1185,26,6.5,5
1185,29,5.6,3
1185,37,6.9,4
1185,38,5.6,2
1185,39,5.6,3
1185,40,5.4,1
1185,45,6.9,4
1185,46,6.0,5
1185,63,5.8,5
1185,64,5.8,2
1185,73,5.5,4
1185,83,5.5,1
1185,84,7.1,2
1185,92,5.9,2
1185,96,6.2,2
1185,97,5.6,5
1185,98,5.8,1
1185,99,5.7,2
1185,100,8.1,2
1185,107,6.0,3
1185,109,7.4,4
1185,110,5.8,2
1185,117,6.2,3
1185,118,5.6,1
1185,124,6.8,5
1185,142,5.8,5
1185,151,5.7,5
1185,157,5.1,3
1186,108,4.5,1
1186,136,4.3,3
1187,2,4.1,3
1187,27,4.1,2
1187,29,4.7,3
1187,37,5.1,5
1187,38,5.9,5
1187,49,4.0,3
1187,70,4.2,4
1187,79,4.3,3
1187,88,5.1,1
1187,93,4.3,2
1187,108,4.5,3
1187,119,4.1,1
1187,124,5.5,4
1188,88,4.5,1
1188,108,4.3,4
1188,124,4.3,4
1189,3,6.2,2
1189,23,5.4,5
1189,37,8.3,1
1189,38,8.0,4
1189,65,7.0,3
1189,92,5.2,1
1189,96,6.3,3
1189,98,5.3,5
1189,113,5.6,2
1189,129,6.2,1
1190,5,5.8,2
1190,40,4.4,2
1190,88,6.0,5
1190,117,5.1,1
1190,142,4.9,5
1191,34,5.9,3
1191,44,5.7,1
1191,55,6.2,1
1191,59,5.4,3
1191,61,5.4,3
1191,71,6.0,3
1191,72,6.5,4
1191,74,5.5,4
1191,80,5.9,5
1191,92,5.1,4
1191,97,6.3,2
1191,110,6.1,2
1191,116,5.8,1
1191,118,6.2,3
1191,121,7.0,3
1191,125,5.7,3
1191,142,5.7,3
1192,1,6.3,3
1192,5,5.9,2
1192,29,5.2,2
1192,37,5.4,1
1192,45,5.8,2
1192,72,5.8,4
1192,80,7.1,2
1192,87,6.2,2
1192,88,6.4,1
1192,100,5.7,4
1192,101,5.4,3
1193,45,6.1,2
1193,72,5.8,4
1193,80,6.3,1
1193,87,5.6,1
1193,100,5.4,1
1194,2,7.0,4
1194,3,5.8,4
1194,6,6.4,1
1194,10,6.5,3
1194,39,5.8,3
1194,59,5.6,5
1194,71,5.5,3
1194,81,5.6,3
1194,91,5.5,5
1194,92,5.3,2
1194,108,6.5,1
1194,109,5.4,1
1194,110,5.9,5
1194,118,6.1,4
1194,126,6.4,2
1194,129,5.7,1
1194,130,6.7,2
1194,131,6.0,5
1194,135,5.8,1
1195,4,4.1,3
1195,5,4.1,2
1195,6,4.0,2
1195,26,4.5,3
1195,27,4.3,3
1195,30,4.1,3
1195,39,4.3,3
1195,47,4.2,1
1195,59,4.0,3
1195,79,4.2,2
1195,88,4.7,1
1195,90,4.8,3
1195,91,4.4,3
1195,92,4.1,3
1195,98,4.2,3
1195,108,4.7,3
1195,109,5.2,2
1195,110,5.4,5
1195,118,5.9,1
1195,119,5.0,1
1195,124,4.4,3
1195,128,4.2,5
1195,142,4.8,4
1195,162,4.4,2
1196,14,5.4,1
1196,41,5.4,4
1196,44,5.7,2
1196,57,5.9,1
1197,1,5.3,3
1197,14,5.2,2
1197,17,5.1,2
1197,28,6.1,2
1197,41,5.2,3
1197,43,5.5,4
1197,55,5.4,3
1197,56,5.9,2
1197,57,6.0,4
1197,61,6.0,4
1197,75,5.9,3
1197,80,6.4,4
1197,83,6.3,4
1197,87,5.2,3
1197,88,6.5,2
1197,92,5.5,3
1197,98,6.1,1
1197,100,5.5,4
1197,107,5.4,3
1197,118,5.5,2
1197,124,5.1,2
1197,125,7.0,5
1197,162,5.4,5
1197,163,5.4,2
1198,1,5.3,2
1198,28,5.9,5
1198,38,5.2,5
1198,39,5.1,4
1198,53,5.5,1
1198,80,5.9,1
1198,85,5.2,2
1198,88,6.3,1
1198,95,6.0,3
1198,98,5.8,2
1199,21,5.2,5
1199,61,5.3,1
1199,80,6.1,2
1199,88,5.7,3
1199,95,6.1,2
1200,1,4.4,1
1200,27,4.7,4
1200,79,4.7,1
1200,88,5.1,5
1200,98,4.4,4
1200,117,4.2,3
1201,7,7.9,3
1201,12,8.9,3
1201,13,7.8,3
1201,14,8.0,3
1201,16,5.6,4
1201,17,7.6,4
1201,20,5.7,3
1201,21,6.2,2
1201,23,5.5,5
1201,24,6.4,2
1201,26,8.4,2
1201,31,6.4,5
1201,32,8.0,5
1201,33,7.1,2
1201,39,8.1,5
1201,41,8.3,4
1201,42,6.8,3
1201,43,5.7,1
1201,45,6.5,4
1201,46,6.0,4
1201,50,5.9,2
1201,52,7.5,3
1201,53,7.7,5
1201,54,7.1,3
1201,55,6.2,2
1201,56,7.1,5
1201,57,7.0,1
1201,59,7.2,5
1201,61,8.4,1
1201,62,6.1,4
1201,64,5.4,4
1201,66,7.8,5
1201,67,6.7,5
1201,68,7.5,4
1201,69,6.9,3
1201,73,7.2,2
1201,79,5.6,3
1201,83,7.2,1
1201,84,6.2,3
1201,85,7.9,4
1201,96,8.0,2
1201,97,6.4,5
1201,99,7.1,4
1201,100,6.6,3
1201,101,6.7,2
1201,102,7.5,4
1201,103,7.1,2
1201,104,6.6,2
1201,105,7.8,4
1201,107,7.5,5
1201,108,7.9,2
1201,110,5.8,4
1201,112,7.1,3
1201,113,6.1,5
1201,114,7.6,4
1201,118,5.5,2
1201,121,6.4,2
1201,122,5.8,1
1201,124,7.2,4
1201,125,6.3,3
1201,127,5.7,3
1201,138,7.2,4
1201,140,6.5,3
1201,142,5.6,5
1201,144,6.3,4
1201,149,5.8,2
1201,150,6.5,1
1201,151,5.8,4
1201,157,8.2,5
1201,166,7.1,2
1202,64,6.7,2
1202,88,5.9,1
1202,92,5.5,4
1202,117,6.2,5
1202,126,6.0,4
1202,127,5.9,2
1203,2,7.6,1
1203,3,6.6,3
1203,21,5.1,4
1203,44,8.4,4
1203,63,8.2,1
1203,75,7.5,2
1203,111,5.3,3
1203,137,6.2,1
1204,4,4.0,2
1204,7,4.1,5
1204,26,4.1,4
1204,27,4.3,4
1204,28,4.1,4
1204,37,4.0,4
1204,38,4.5,1
1204,48,4.1,4
1204,51,4.0,5
1204,59,4.2,3
1204,64,5.4,3
1204,66,4.2,1
1204,81,4.8,5
1204,88,5.1,3
1204,92,4.9,3
1204,109,4.3,1
1204,110,4.1,4
1204,117,5.4,2
1204,127,4.0,4
1204,129,4.2,1
1204,131,4.4,1
1204,135,4.1,2
1205,2,8.3,3
1205,3,7.5,2
1205,23,7.9,2
1205,29,9.0,1
1205,49,9.2,4
1205,60,7.8,3
1205,63,7.2,2
1205,65,7.1,5
1205,110,8.9,5
1205,129,6.7,2
1205,133,6.9,2
1205,137,8.8,1
1206,1,5.2,5
1206,14,5.9,2
1206,15,5.1,2
1206,20,5.1,1
1206,21,5.2,3
1206,25,6.5,2
1206,33,5.6,3
1206,38,5.5,4
1206,40,5.4,5
1206,41,5.9,4
1206,52,5.1,5
1206,55,5.8,2
1206,57,5.8,2
1206,59,5.8,1
1206,61,5.8,2
1206,66,5.1,3
1206,69,5.2,3
1206,71,5.9,4
1206,74,5.9,1
1206,75,5.3,1
1206,82,5.5,3
1206,88,6.4,2
1206,92,6.0,1
1206,96,5.3,4
1206,98,6.1,3
1206,111,5.6,3
1206,113,5.4,4
1206,114,5.9,4
1206,124,5.1,1
1206,125,5.5,5
1206,140,5.6,4
1206,142,5.7,4
1206,143,5.5,4
1206,144,5.4,1
1206,150,5.8,3
1206,153,5.5,5
1206,156,5.5,5
1206,157,5.5,4
1206,161,5.5,3
1206,162,5.9,3
1206,163,5.8,5
1207,5,6.0,2
1207,23,5.4,3
1207,37,5.4,5
1207,38,5.5,1
1207,45,5.2,4
1207,52,5.3,2
1207,74,6.0,3
1207,80,5.4,2
1207,85,5.7,4
1207,87,5.0,3
1207,88,6.1,5
1207,92,6.1,1
1207,96,6.1,2
1207,97,5.5,4
1207,98,6.2,5
1207,100,5.2,2
1207,109,6.2,5
1207,110,5.7,4
1207,113,6.4,3
1207,125,5.6,5
1207,162,6.5,2
1208,1,5.8,3
1208,2,6.1,2
1208,3,6.1,4
1208,5,5.6,4
1208,10,5.9,5
1208,26,5.8,1
1208,27,6.2,4
1208,28,6.2,2
1208,29,6.9,3
1208,31,5.7,4
1208,34,5.5,1
1208,35,6.8,2
1208,37,6.6,3
1208,38,6.6,1
1208,49,5.6,2
1208,51,6.0,4
1208,52,5.5,2
1208,59,5.9,4
1208,65,5.8,4
1208,71,5.5,3
1208,78,5.3,4
1208,80,5.5,3
1208,86,5.6,2
1208,88,6.9,4
1208,89,6.6,5
1208,90,5.9,2
1208,94,5.9,1
1208,98,6.3,3
1208,109,6.6,1
1208,110,5.5,5
1208,117,5.9,1
1208,118,6.5,4
1208,119,6.0,5
1208,124,6.9,5
1208,127,5.6,1
1208,128,6.0,4
1208,129,6.6,1
1208,131,6.0,2
1208,136,6.8,4
1209,1,4.3,4
1209,2,5.4,5
1209,10,4.3,1
1209,79,5.1,2
1209,88,6.0,4
1209,90,4.2,5
1209,108,5.7,1
1209,124,6.2,2
1209,131,4.1,1
1209,136,4.8,2
1210,1,4.3,5
1210,2,5.0,3
1210,6,4.2,2
1210,7,4.3,3
1210,10,4.8,5
1210,27,4.8,5
1210,35,4.4,4
1210,36,4.7,1
1210,48,4.2,5
1210,49,4.1,1
1210,64,4.9,4
1210,70,4.2,5
1210,71,4.3,4
1210,78,4.3,2
1210,79,4.7,3
1210,80,4.0,5
1210,88,5.3,5
1210,89,4.3,4
1210,90,4.8,4
1210,91,4.0,1
1210,98,4.8,1
1210,106,4.2,3
1210,108,4.5,4
1210,117,5.4,2
1210,118,4.2,4
1210,119,4.4,3
1210,124,4.8,2
1210,127,4.5,2
1210,128,4.1,2
1210,129,4.2,3
1210,131,4.5,4
1210,135,4.2,1
1210,136,4.4,5
1210,148,4.2,1
1210,155,4.6,1
1211,3,6.1,5
1211,5,5.7,4
